store_name,date,type,floor,enter_number,enter_rate,female_number,female_rate,male_number,male_rate,teenager_number,teenager_rate,youth_number,youth_rate,middle-aged_number,middle-aged_rate,senior_number,senior_rate,dropdown
KTWorld,2021/2/24,fashions,B1,602,3,208,35,394,65,15,2,77,37,8,58,2,3,
KTWorld,2021/2/25,fashions,B1,588,3,185,31,403,69,24,4,72,39,13,54,2,3,
KTWorld,2021/2/26,fashions,B1,655,3,233,36,422,64,13,2,90,38,7,56,4,4,
KTWorld,2021/2/27,fashions,B1,1308,3,459,35,849,65,29,2,156,34,17,60,7,4,
KTWorld,2021/2/28,fashions,B1,1059,3,355,33,704,67,26,2,127,36,15,57,5,4,
Miniso,2021/2/1,kids_babies,B1,969,8,755,78,214,22,60,6,405,54,22,37,14,3,
Miniso,2021/2/2,kids_babies,B1,823,6,647,79,176,21,58,7,341,53,21,37,11,3,
Miniso,2021/2/3,kids_babies,B1,854,7,671,79,183,21,57,7,355,53,21,36,15,4,
Miniso,2021/2/4,kids_babies,B1,1028,7,815,79,213,21,81,8,449,55,27,33,17,4,
Miniso,2021/2/5,kids_babies,B1,1021,6,803,79,218,21,84,8,438,55,27,32,24,6,
Miniso,2021/2/6,kids_babies,B1,1726,5,1292,75,434,25,149,9,639,49,53,35,42,7,
Miniso,2021/2/7,kids_babies,B1,1332,7,1046,79,286,22,106,8,562,54,36,34,25,5,
Miniso,2021/2/8,kids_babies,B1,1348,6,1040,77,308,23,98,7,552,53,34,35,29,5,
Miniso,2021/2/9,kids_babies,B1,1467,6,1143,78,324,22,120,8,583,51,42,35,35,6,
Miniso,2021/2/10,kids_babies,B1,1605,5,1232,77,373,23,123,8,624,51,43,35,40,6,
Miniso,2021/2/11,kids_babies,B1,705,6,524,74,181,26,68,10,267,51,23,34,14,5,
Miniso,2021/2/12,kids_babies,B1,2020,6,1522,75,498,25,186,9,678,45,72,38,53,8,
Miniso,2021/2/13,kids_babies,B1,2031,5,1519,75,512,25,178,9,698,46,66,37,57,8,
Miniso,2021/2/14,kids_babies,B1,2365,5,1731,73,634,27,206,9,774,45,78,38,67,9,
Miniso,2021/2/15,kids_babies,B1,2176,5,1644,76,532,24,155,7,790,48,57,37,62,8,
Miniso,2021/2/16,kids_babies,B1,1834,5,1352,74,482,26,146,8,627,46,58,39,39,6,
Miniso,2021/2/17,kids_babies,B1,1860,5,1426,77,434,23,132,7,697,49,50,38,44,6,
Miniso,2021/2/18,kids_babies,B1,1277,6,1002,78,275,22,91,7,536,53,32,36,21,4,
Miniso,2021/2/19,kids_babies,B1,1275,7,996,78,279,22,107,8,563,57,33,30,26,5,
Miniso,2021/2/20,kids_babies,B1,1391,6,1071,77,320,23,123,9,587,55,39,32,26,4,
Miniso,2021/2/21,kids_babies,B1,1759,6,1283,73,476,27,157,9,674,53,52,33,39,6,
Miniso,2021/2/22,kids_babies,B1,1125,8,866,77,259,23,101,9,505,58,29,29,20,4,
Miniso,2021/2/23,kids_babies,B1,1066,7,838,79,228,21,74,7,462,55,24,33,22,5,
Miniso,2021/2/24,kids_babies,B1,1012,6,807,80,205,20,65,6,456,56,21,33,19,4,
Miniso,2021/2/25,kids_babies,B1,1082,7,853,79,229,21,77,7,470,55,26,33,20,4,
Miniso,2021/2/26,kids_babies,B1,1232,6,982,80,250,20,98,8,531,54,33,33,26,5,
Miniso,2021/2/27,kids_babies,B1,1928,5,1474,76,454,24,121,6,763,52,43,36,49,6,
Miniso,2021/2/28,kids_babies,B1,1556,6,1162,75,394,25,109,7,583,50,41,38,30,5,
PERFECTDIARY,2021/2/1,kids_babies,B1,1928,4,1444,75,484,25,80,4,722,50,33,41,32,4,
PERFECTDIARY,2021/2/2,kids_babies,B1,2364,4,1770,75,594,25,107,5,862,49,46,43,33,4,
PERFECTDIARY,2021/2/3,kids_babies,B1,2334,4,1783,76,551,24,111,5,856,48,47,42,41,5,
PERFECTDIARY,2021/2/4,kids_babies,B1,2662,4,2090,79,572,21,124,5,1011,48,52,42,55,5,
PERFECTDIARY,2021/2/5,kids_babies,B1,2984,4,2336,78,648,22,142,5,1214,52,53,38,67,6,
PERFECTDIARY,2021/2/6,kids_babies,B1,5346,4,3934,74,1412,26,203,4,2119,54,73,36,138,7,
PERFECTDIARY,2021/2/7,kids_babies,B1,3266,4,2453,75,813,25,165,5,1248,51,65,39,57,5,
PERFECTDIARY,2021/2/8,kids_babies,B1,4138,5,3140,76,998,24,160,4,1589,51,64,40,91,6,
PERFECTDIARY,2021/2/9,kids_babies,B1,4502,5,3440,76,1062,24,187,4,1797,52,70,37,110,6,
PERFECTDIARY,2021/2/10,kids_babies,B1,5318,5,3866,73,1452,27,228,4,1991,52,86,38,131,7,
PERFECTDIARY,2021/2/11,kids_babies,B1,1962,4,1393,71,569,29,141,7,692,50,53,38,37,5,
PERFECTDIARY,2021/2/12,kids_babies,B1,5344,4,3796,71,1548,29,271,5,1977,52,94,35,160,8,
PERFECTDIARY,2021/2/13,kids_babies,B1,6044,4,4248,70,1796,30,283,5,2155,51,105,37,160,7,
PERFECTDIARY,2021/2/14,kids_babies,B1,7878,5,5413,69,2465,31,335,4,2825,52,117,35,245,9,
PERFECTDIARY,2021/2/15,kids_babies,B1,6836,4,4946,72,1890,28,337,5,2568,52,118,35,212,8,
PERFECTDIARY,2021/2/16,kids_babies,B1,5578,4,4095,73,1483,27,253,5,2102,51,95,37,140,7,
PERFECTDIARY,2021/2/17,kids_babies,B1,5832,4,4313,74,1519,26,262,5,2201,51,98,37,155,7,
PERFECTDIARY,2021/2/18,kids_babies,B1,3864,5,2899,75,965,25,187,5,1491,51,71,38,83,6,
PERFECTDIARY,2021/2/19,kids_babies,B1,3594,5,2695,75,899,25,197,5,1385,51,74,38,75,5,
PERFECTDIARY,2021/2/20,kids_babies,B1,3940,5,2981,76,959,24,211,5,1588,53,73,34,110,7,
PERFECTDIARY,2021/2/21,kids_babies,B1,5068,4,3579,71,1489,29,268,5,2014,56,84,31,143,7,
PERFECTDIARY,2021/2/22,kids_babies,B1,2796,5,2106,75,690,25,181,6,1110,53,63,35,64,6,
PERFECTDIARY,2021/2/23,kids_babies,B1,2614,5,1976,76,638,24,161,6,994,50,60,37,61,6,
PERFECTDIARY,2021/2/24,kids_babies,B1,2638,4,1982,75,656,25,145,6,1006,51,55,38,60,6,
PERFECTDIARY,2021/2/25,kids_babies,B1,2768,5,2103,76,665,24,131,5,1086,52,49,37,69,6,
PERFECTDIARY,2021/2/26,kids_babies,B1,3262,4,2409,74,853,26,151,5,1191,49,59,39,81,7,
PERFECTDIARY,2021/2/27,kids_babies,B1,5922,4,4274,72,1648,28,224,4,2318,54,75,33,197,8,
PERFECTDIARY,2021/2/28,kids_babies,B1,4376,4,3081,70,1295,30,165,4,1626,53,61,37,106,6,
CiciBeauty,2021/2/1,fashions,B2,11,0,4,38,7,62,0,0,2,38,0,57,0,5,
CiciBeauty,2021/2/2,fashions,B2,7,0,3,38,4,63,0,0,1,56,0,44,0,0,
CiciBeauty,2021/2/3,fashions,B2,12,0,6,46,6,54,1,11,2,36,1,46,0,7,
CiciBeauty,2021/2/4,fashions,B2,16,0,6,38,10,62,0,0,3,54,0,42,0,4,
CiciBeauty,2021/2/5,fashions,B2,7,0,3,43,4,57,0,0,1,36,0,64,0,0,
CiciBeauty,2021/2/6,fashions,B2,10,0,3,29,7,71,0,0,2,76,0,18,0,6,
CiciBeauty,2021/2/7,fashions,B2,5,0,1,23,4,77,0,0,1,62,0,38,0,0,
CiciBeauty,2021/2/8,fashions,B2,8,0,4,55,4,45,0,0,3,73,0,27,0,0,
CiciBeauty,2021/2/9,fashions,B2,10,0,2,18,8,82,1,6,1,41,0,53,0,0,
CiciBeauty,2021/2/10,fashions,B2,21,0,5,24,16,76,1,3,2,45,0,52,0,0,
CiciBeauty,2021/2/11,fashions,B2,8,0,2,26,6,74,0,5,1,58,0,37,0,0,
CiciBeauty,2021/2/12,fashions,B2,9,0,2,19,7,81,1,6,1,63,0,25,0,6,
CiciBeauty,2021/2/13,fashions,B2,14,0,5,39,9,61,1,4,2,43,0,46,0,7,
CiciBeauty,2021/2/14,fashions,B2,12,0,5,41,7,59,1,5,3,55,0,32,0,9,
CiciBeauty,2021/2/15,fashions,B2,2,0,2,75,0,25,0,0,0,0,0,100,0,0,
CiciBeauty,2021/2/16,fashions,B2,8,0,2,19,6,81,1,6,1,50,0,44,0,0,
CiciBeauty,2021/2/17,fashions,B2,5,0,2,38,3,63,0,0,0,25,0,75,0,0,
CiciBeauty,2021/2/18,fashions,B2,4,0,2,40,2,60,0,0,0,0,0,100,0,0,
CiciBeauty,2021/2/19,fashions,B2,10,0,4,43,6,57,0,5,2,38,0,57,0,0,
CiciBeauty,2021/2/20,fashions,B2,17,0,4,26,13,74,1,4,2,41,0,56,0,0,
CiciBeauty,2021/2/21,fashions,B2,13,0,2,13,11,87,0,3,1,68,0,26,0,3,
CiciBeauty,2021/2/22,fashions,B2,12,0,3,24,9,76,1,5,2,57,0,33,0,5,
CiciBeauty,2021/2/23,fashions,B2,24,0,8,33,16,68,0,0,4,58,0,43,0,0,
CiciBeauty,2021/2/24,fashions,B2,7,0,1,18,6,82,0,0,1,47,0,53,0,0,
CiciBeauty,2021/2/25,fashions,B2,11,0,4,38,7,63,0,4,1,33,0,54,0,8,
CiciBeauty,2021/2/26,fashions,B2,14,0,4,30,10,70,0,3,3,63,0,30,0,3,
CiciBeauty,2021/2/27,fashions,B2,4,0,1,36,3,64,0,0,1,36,0,55,0,9,
CiciBeauty,2021/2/28,fashions,B2,27,0,10,37,17,63,1,5,6,56,1,39,0,0,
DJI,2021/2/1,consumer_electronics,B2,26,0,5,20,21,80,1,2,2,33,0,58,0,7,
DJI,2021/2/2,consumer_electronics,B2,14,0,5,33,9,67,1,10,2,52,1,38,0,0,
DJI,2021/2/3,consumer_electronics,B2,27,0,5,18,22,82,0,0,2,37,0,61,0,2,
DJI,2021/2/4,consumer_electronics,B2,26,0,6,24,20,76,0,0,2,37,0,57,0,7,
DJI,2021/2/5,consumer_electronics,B2,39,0,8,21,31,79,0,0,2,31,0,63,0,6,
DJI,2021/2/6,consumer_electronics,B2,192,1,47,25,145,75,6,3,16,33,3,57,1,7,
DJI,2021/2/7,consumer_electronics,B2,31,0,10,32,21,68,1,4,4,42,1,51,0,4,
DJI,2021/2/8,consumer_electronics,B2,45,0,19,41,26,59,1,1,7,40,0,53,0,6,
DJI,2021/2/9,consumer_electronics,B2,47,0,14,30,33,70,1,2,5,32,1,56,0,9,
DJI,2021/2/10,consumer_electronics,B2,95,0,28,30,67,70,5,5,8,29,3,58,1,8,
DJI,2021/2/11,consumer_electronics,B2,16,0,6,36,10,64,0,0,3,48,0,48,0,3,
DJI,2021/2/12,consumer_electronics,B2,199,1,53,27,146,73,7,4,16,30,4,61,1,5,
DJI,2021/2/13,consumer_electronics,B2,185,1,51,28,134,72,6,4,17,32,4,59,1,5,
DJI,2021/2/14,consumer_electronics,B2,351,1,108,31,243,69,12,4,30,28,8,61,2,8,
DJI,2021/2/15,consumer_electronics,B2,212,1,70,33,142,67,4,2,23,32,2,59,2,8,
DJI,2021/2/16,consumer_electronics,B2,93,0,32,35,61,65,4,4,10,30,2,59,1,7,
DJI,2021/2/17,consumer_electronics,B2,102,0,36,35,66,65,3,3,11,31,2,58,1,8,
DJI,2021/2/18,consumer_electronics,B2,35,0,10,29,25,71,2,4,3,29,1,64,0,3,
DJI,2021/2/19,consumer_electronics,B2,59,0,17,29,42,71,1,2,7,42,1,51,0,5,
DJI,2021/2/20,consumer_electronics,B2,72,0,22,31,50,69,2,3,8,38,1,53,0,5,
DJI,2021/2/21,consumer_electronics,B2,104,0,32,31,72,69,4,4,11,34,2,54,1,9,
DJI,2021/2/22,consumer_electronics,B2,21,0,2,11,19,89,0,2,0,20,0,71,0,7,
DJI,2021/2/23,consumer_electronics,B2,22,0,8,37,14,63,0,0,3,41,0,59,0,0,
DJI,2021/2/24,consumer_electronics,B2,37,0,10,27,27,73,2,5,3,35,1,56,0,4,
DJI,2021/2/25,consumer_electronics,B2,59,0,16,27,43,73,3,6,4,28,2,65,0,1,
DJI,2021/2/26,consumer_electronics,B2,54,0,14,27,40,73,1,1,5,33,0,53,1,12,
DJI,2021/2/27,consumer_electronics,B2,251,1,69,27,182,73,7,3,22,32,4,61,1,4,
DJI,2021/2/28,consumer_electronics,B2,154,1,43,28,111,72,5,3,12,27,3,64,1,6,
HUAWEI,2021/2/1,kids_babies,B2,438,4,196,45,242,55,8,2,94,48,4,46,4,4,
HUAWEI,2021/2/2,kids_babies,B2,423,4,197,47,226,53,9,2,92,47,4,46,5,5,
HUAWEI,2021/2/3,kids_babies,B2,531,5,222,42,309,58,10,2,112,51,4,45,3,3,
HUAWEI,2021/2/4,kids_babies,B2,537,4,241,45,296,55,8,2,120,50,4,45,4,3,
HUAWEI,2021/2/5,kids_babies,B2,603,4,294,49,309,51,12,2,155,53,5,41,7,5,
HUAWEI,2021/2/6,kids_babies,B2,1220,5,575,47,645,53,25,2,302,53,10,41,14,5,
HUAWEI,2021/2/7,kids_babies,B2,779,5,374,48,405,52,19,2,196,52,8,41,7,4,
HUAWEI,2021/2/8,kids_babies,B2,758,4,358,47,400,53,16,2,187,52,7,41,8,4,
HUAWEI,2021/2/9,kids_babies,B2,807,4,389,48,418,52,22,3,201,52,9,42,7,4,
HUAWEI,2021/2/10,kids_babies,B2,1032,4,505,49,527,51,22,2,263,52,9,42,11,4,
HUAWEI,2021/2/11,kids_babies,B2,425,5,184,43,241,57,21,5,87,47,9,44,3,4,
HUAWEI,2021/2/12,kids_babies,B2,1075,5,546,51,529,49,35,3,272,50,15,43,12,4,
HUAWEI,2021/2/13,kids_babies,B2,1088,4,542,50,546,50,27,2,268,49,12,43,12,5,
HUAWEI,2021/2/14,kids_babies,B2,1385,4,726,52,659,48,29,2,362,50,12,43,18,5,
HUAWEI,2021/2/15,kids_babies,B2,1205,4,604,50,601,50,27,2,297,49,12,43,17,6,
HUAWEI,2021/2/16,kids_babies,B2,1056,4,517,49,539,51,23,2,250,48,11,46,10,4,
HUAWEI,2021/2/17,kids_babies,B2,1056,4,510,48,546,52,24,2,254,50,11,44,10,4,
HUAWEI,2021/2/18,kids_babies,B2,661,4,318,48,343,52,19,3,162,51,8,42,6,4,
HUAWEI,2021/2/19,kids_babies,B2,628,4,295,47,333,53,18,3,156,53,7,41,6,4,
HUAWEI,2021/2/20,kids_babies,B2,736,4,359,49,377,51,21,3,192,54,8,39,8,4,
HUAWEI,2021/2/21,kids_babies,B2,1057,4,495,47,562,53,32,3,271,55,12,37,13,5,
HUAWEI,2021/2/22,kids_babies,B2,431,3,187,43,244,57,9,2,97,52,4,41,5,5,
HUAWEI,2021/2/23,kids_babies,B2,514,4,221,43,293,57,16,3,120,54,6,39,4,4,
HUAWEI,2021/2/24,kids_babies,B2,556,4,246,44,310,56,14,3,128,52,6,41,5,4,
HUAWEI,2021/2/25,kids_babies,B2,531,4,237,45,294,55,15,3,126,53,6,39,6,5,
HUAWEI,2021/2/26,kids_babies,B2,626,4,284,45,342,55,16,3,145,51,7,43,5,3,
HUAWEI,2021/2/27,kids_babies,B2,1323,4,648,49,675,51,34,3,336,52,14,41,15,5,
HUAWEI,2021/2/28,kids_babies,B2,932,4,424,45,508,55,30,3,218,51,12,41,11,5,
JIMI,2021/2/1,kids_babies,B2,52,0,15,29,37,71,0,0,4,27,0,66,0,7,
JIMI,2021/2/2,kids_babies,B2,55,0,13,24,42,76,0,0,3,24,0,63,0,14,
JIMI,2021/2/3,kids_babies,B2,69,0,18,26,51,74,2,2,5,28,1,65,0,5,
JIMI,2021/2/4,kids_babies,B2,77,0,22,29,55,71,1,1,5,24,0,63,1,12,
JIMI,2021/2/5,kids_babies,B2,148,1,31,21,117,79,2,1,6,21,1,71,0,7,
JIMI,2021/2/6,kids_babies,B2,223,1,56,25,167,75,3,2,18,32,2,58,2,9,
JIMI,2021/2/7,kids_babies,B2,162,1,44,27,118,73,1,1,12,28,1,61,1,10,
JIMI,2021/2/8,kids_babies,B2,71,0,24,33,47,67,1,2,7,30,1,59,1,9,
JIMI,2021/2/9,kids_babies,B2,105,0,26,25,79,75,0,0,7,26,0,64,1,10,
JIMI,2021/2/10,kids_babies,B2,197,1,36,18,161,82,5,3,10,27,3,59,1,12,
JIMI,2021/2/11,kids_babies,B2,80,1,22,27,58,73,1,1,6,27,1,61,1,11,
JIMI,2021/2/12,kids_babies,B2,285,1,64,22,221,78,5,2,19,30,3,58,2,11,
JIMI,2021/2/13,kids_babies,B2,375,1,92,25,283,75,6,2,25,27,4,62,2,9,
JIMI,2021/2/14,kids_babies,B2,345,1,99,29,246,71,4,1,28,29,2,60,3,10,
JIMI,2021/2/15,kids_babies,B2,193,0,74,38,119,62,4,2,21,29,2,56,3,13,
JIMI,2021/2/16,kids_babies,B2,129,0,38,29,91,71,3,3,12,32,2,60,1,6,
JIMI,2021/2/17,kids_babies,B2,288,1,74,26,214,74,6,2,22,29,3,57,3,12,
JIMI,2021/2/18,kids_babies,B2,232,1,57,25,175,75,2,1,11,19,1,69,1,11,
JIMI,2021/2/19,kids_babies,B2,278,1,58,21,220,79,3,1,16,27,2,68,1,4,
JIMI,2021/2/20,kids_babies,B2,124,0,36,29,88,71,2,2,12,35,1,53,1,10,
JIMI,2021/2/21,kids_babies,B2,199,1,61,31,138,70,3,1,19,31,1,57,2,11,
JIMI,2021/2/22,kids_babies,B2,77,0,17,22,60,78,1,2,5,27,1,66,0,6,
JIMI,2021/2/23,kids_babies,B2,51,0,19,37,32,63,1,2,6,33,1,60,0,5,
JIMI,2021/2/24,kids_babies,B2,65,0,18,27,47,73,1,1,5,31,0,60,0,8,
JIMI,2021/2/25,kids_babies,B2,127,1,45,36,82,64,2,1,13,29,1,63,1,7,
JIMI,2021/2/26,kids_babies,B2,58,0,23,39,35,61,2,3,7,33,1,54,1,11,
JIMI,2021/2/27,kids_babies,B2,260,1,85,33,175,67,6,2,27,31,4,60,2,6,
JIMI,2021/2/28,kids_babies,B2,138,0,43,31,95,69,2,2,14,34,1,59,1,6,
JujiaoNailBeauty,2021/2/1,kids_babies,B2,45,0,24,53,21,47,1,1,8,33,0,59,0,6,
JujiaoNailBeauty,2021/2/2,kids_babies,B2,72,0,34,48,38,52,0,0,18,52,0,47,0,1,
JujiaoNailBeauty,2021/2/3,kids_babies,B2,69,0,33,48,36,52,0,0,16,48,0,51,0,1,
JujiaoNailBeauty,2021/2/4,kids_babies,B2,98,1,48,49,50,51,2,2,19,40,1,56,0,2,
JujiaoNailBeauty,2021/2/5,kids_babies,B2,96,0,39,41,57,59,3,3,14,37,2,56,1,5,
JujiaoNailBeauty,2021/2/6,kids_babies,B2,147,0,69,47,78,53,3,2,27,40,2,56,1,3,
JujiaoNailBeauty,2021/2/7,kids_babies,B2,91,0,37,41,54,59,1,1,16,43,1,53,0,2,
JujiaoNailBeauty,2021/2/8,kids_babies,B2,112,0,69,62,43,38,1,0,28,41,0,53,2,6,
JujiaoNailBeauty,2021/2/9,kids_babies,B2,131,1,72,55,59,45,2,2,26,36,1,61,0,1,
JujiaoNailBeauty,2021/2/10,kids_babies,B2,151,1,81,54,70,46,1,0,33,41,0,55,1,4,
JujiaoNailBeauty,2021/2/11,kids_babies,B2,69,1,39,57,30,43,1,1,13,33,0,61,1,5,
JujiaoNailBeauty,2021/2/12,kids_babies,B2,110,0,58,52,52,48,2,2,18,32,1,61,1,5,
JujiaoNailBeauty,2021/2/13,kids_babies,B2,130,0,52,40,78,60,4,3,21,40,2,52,1,6,
JujiaoNailBeauty,2021/2/14,kids_babies,B2,121,0,60,50,61,50,1,1,20,34,1,61,1,4,
JujiaoNailBeauty,2021/2/15,kids_babies,B2,109,0,55,51,54,50,2,2,21,39,1,56,1,4,
JujiaoNailBeauty,2021/2/16,kids_babies,B2,103,0,61,59,42,41,0,0,24,39,0,57,1,4,
JujiaoNailBeauty,2021/2/17,kids_babies,B2,95,0,52,55,43,45,2,2,17,33,1,63,0,2,
JujiaoNailBeauty,2021/2/18,kids_babies,B2,67,0,38,56,29,44,2,4,12,33,1,60,0,4,
JujiaoNailBeauty,2021/2/19,kids_babies,B2,54,0,30,55,24,45,0,0,15,50,0,50,0,1,
JujiaoNailBeauty,2021/2/20,kids_babies,B2,86,0,44,52,42,48,3,4,19,44,2,51,0,1,
JujiaoNailBeauty,2021/2/21,kids_babies,B2,98,0,40,40,58,60,2,2,13,34,1,61,0,3,
JujiaoNailBeauty,2021/2/22,kids_babies,B2,68,0,34,50,34,50,3,4,12,35,2,59,0,2,
JujiaoNailBeauty,2021/2/23,kids_babies,B2,55,0,28,51,27,49,1,1,14,51,0,41,1,7,
JujiaoNailBeauty,2021/2/24,kids_babies,B2,59,0,33,57,26,43,1,1,10,31,0,60,1,8,
JujiaoNailBeauty,2021/2/25,kids_babies,B2,79,0,43,54,36,46,1,1,17,39,1,56,1,4,
JujiaoNailBeauty,2021/2/26,kids_babies,B2,62,0,24,39,38,61,1,1,10,42,0,54,0,3,
JujiaoNailBeauty,2021/2/27,kids_babies,B2,93,0,47,50,46,50,1,1,20,43,1,53,1,3,
JujiaoNailBeauty,2021/2/28,kids_babies,B2,59,0,32,54,27,46,2,3,13,42,1,50,1,5,
KKV,2021/2/1,fashions,B2,320,3,185,58,135,42,4,1,54,29,3,65,2,4,
KKV,2021/2/2,fashions,B2,304,2,174,57,130,43,4,1,49,28,3,67,2,3,
KKV,2021/2/3,fashions,B2,309,2,185,60,124,40,5,1,52,28,3,66,2,5,
KKV,2021/2/4,fashions,B2,363,3,220,60,143,40,5,1,63,28,3,65,3,5,
KKV,2021/2/5,fashions,B2,386,2,229,59,157,41,6,1,69,30,4,64,3,5,
KKV,2021/2/6,fashions,B2,671,2,410,61,261,39,14,2,112,27,9,62,9,8,
KKV,2021/2/7,fashions,B2,473,3,286,60,187,40,8,2,82,29,5,64,4,6,
KKV,2021/2/8,fashions,B2,488,3,300,61,188,39,15,3,89,30,9,62,5,6,
KKV,2021/2/9,fashions,B2,572,2,355,62,217,38,14,2,94,27,9,63,7,8,
KKV,2021/2/10,fashions,B2,731,3,445,61,286,39,17,2,121,27,10,63,9,8,
KKV,2021/2/11,fashions,B2,301,3,166,55,135,45,7,2,41,25,5,67,3,6,
KKV,2021/2/12,fashions,B2,780,3,474,61,306,39,15,2,120,25,9,63,11,10,
KKV,2021/2/13,fashions,B2,863,3,526,61,337,39,27,3,129,25,17,63,12,9,
KKV,2021/2/14,fashions,B2,1003,2,648,65,355,35,19,2,153,24,12,64,17,11,
KKV,2021/2/15,fashions,B2,953,2,607,64,346,36,21,2,145,24,13,64,15,10,
KKV,2021/2/16,fashions,B2,739,2,463,63,276,37,17,2,113,24,11,65,9,8,
KKV,2021/2/17,fashions,B2,822,3,502,61,320,39,14,2,123,24,9,65,11,9,
KKV,2021/2/18,fashions,B2,521,3,312,60,209,40,6,1,81,26,4,67,5,6,
KKV,2021/2/19,fashions,B2,548,3,325,59,223,41,11,2,87,27,7,65,5,6,
KKV,2021/2/20,fashions,B2,493,2,286,58,207,42,10,2,75,26,7,64,5,7,
KKV,2021/2/21,fashions,B2,644,2,380,59,264,41,11,2,105,28,7,62,9,9,
KKV,2021/2/22,fashions,B2,370,3,218,59,152,41,9,3,68,31,6,61,4,5,
KKV,2021/2/23,fashions,B2,437,3,250,57,187,43,7,2,64,26,5,68,3,5,
KKV,2021/2/24,fashions,B2,388,2,228,59,160,41,9,2,59,26,6,66,3,6,
KKV,2021/2/25,fashions,B2,455,3,275,61,180,39,10,2,72,26,7,66,4,5,
KKV,2021/2/26,fashions,B2,540,3,326,60,214,40,10,2,95,29,6,63,6,6,
KKV,2021/2/27,fashions,B2,829,2,525,63,304,37,19,2,136,26,12,64,11,8,
KKV,2021/2/28,fashions,B2,668,3,394,59,274,41,14,2,103,26,9,63,9,9,
AAPE,2021/2/1,accessories,L1,179,5,49,27,130,73,2,1,32,66,1,28,2,5,
AAPE,2021/2/2,accessories,L1,187,4,57,30,130,70,3,2,37,64,1,28,2,6,
AAPE,2021/2/3,accessories,L1,210,5,67,32,143,68,3,2,42,63,1,30,2,5,
AAPE,2021/2/4,accessories,L1,210,5,64,31,146,69,2,1,43,67,1,27,2,6,
AAPE,2021/2/5,accessories,L1,255,5,78,31,177,69,3,1,53,67,1,28,2,4,
AAPE,2021/2/6,accessories,L1,604,5,210,35,394,65,12,2,126,60,4,31,9,7,
AAPE,2021/2/7,accessories,L1,353,5,132,38,221,62,7,2,80,60,2,30,6,7,
AAPE,2021/2/8,accessories,L1,325,5,114,35,211,65,4,1,72,63,1,29,5,7,
AAPE,2021/2/9,accessories,L1,439,6,159,36,280,64,4,1,105,66,1,27,7,6,
AAPE,2021/2/10,accessories,L1,615,6,230,37,385,63,14,2,143,62,4,28,11,8,
AAPE,2021/2/11,accessories,L1,199,5,60,30,139,70,6,3,37,61,2,30,2,6,
AAPE,2021/2/12,accessories,L1,616,5,184,30,432,70,9,1,113,61,3,31,7,6,
AAPE,2021/2/13,accessories,L1,704,5,257,36,447,64,10,1,157,61,3,29,13,9,
AAPE,2021/2/14,accessories,L1,978,5,353,36,625,64,20,2,195,55,7,35,16,8,
AAPE,2021/2/15,accessories,L1,680,4,242,36,438,64,12,2,142,58,4,33,9,7,
AAPE,2021/2/16,accessories,L1,457,4,160,35,297,65,7,1,94,59,2,33,6,6,
AAPE,2021/2/17,accessories,L1,552,4,189,34,363,66,10,2,111,59,3,34,6,6,
AAPE,2021/2/18,accessories,L1,263,4,87,33,176,67,8,3,53,60,2,30,4,7,
AAPE,2021/2/19,accessories,L1,237,4,80,34,157,66,6,2,52,65,1,25,4,7,
AAPE,2021/2/20,accessories,L1,283,4,95,33,188,67,3,1,62,66,1,25,5,8,
AAPE,2021/2/21,accessories,L1,430,4,120,28,310,72,10,2,80,67,3,24,5,7,
AAPE,2021/2/22,accessories,L1,229,5,70,30,159,70,7,3,42,60,2,29,3,7,
AAPE,2021/2/23,accessories,L1,198,5,61,31,137,69,2,1,38,63,1,29,2,6,
AAPE,2021/2/24,accessories,L1,197,4,59,30,138,70,2,1,40,67,0,25,3,7,
AAPE,2021/2/25,accessories,L1,211,4,74,35,137,65,4,2,47,64,1,27,3,7,
AAPE,2021/2/26,accessories,L1,187,3,66,35,121,65,2,1,41,62,1,29,3,8,
AAPE,2021/2/27,accessories,L1,461,4,150,33,311,67,7,2,98,66,2,27,6,6,
AAPE,2021/2/28,accessories,L1,343,4,119,35,224,65,7,2,77,65,2,27,5,7,
CAIBAIJewelry,2021/2/1,consumer_electronics,L1,226,5,120,53,106,47,7,3,55,46,3,48,2,3,
CAIBAIJewelry,2021/2/2,consumer_electronics,L1,254,5,149,59,105,41,9,4,72,48,4,46,2,2,
CAIBAIJewelry,2021/2/3,consumer_electronics,L1,290,6,174,60,116,40,12,4,74,42,6,50,3,4,
CAIBAIJewelry,2021/2/4,consumer_electronics,L1,373,7,211,57,162,43,15,4,99,47,7,46,3,3,
CAIBAIJewelry,2021/2/5,consumer_electronics,L1,338,6,191,57,147,43,6,2,91,47,3,48,3,3,
CAIBAIJewelry,2021/2/6,consumer_electronics,L1,886,7,504,57,382,43,24,3,235,47,11,46,11,5,
CAIBAIJewelry,2021/2/7,consumer_electronics,L1,401,6,234,58,167,42,13,3,112,48,6,45,5,5,
CAIBAIJewelry,2021/2/8,consumer_electronics,L1,536,7,317,59,219,41,16,3,135,43,8,51,5,3,
CAIBAIJewelry,2021/2/9,consumer_electronics,L1,643,7,368,57,275,43,14,2,171,47,7,47,7,4,
CAIBAIJewelry,2021/2/10,consumer_electronics,L1,870,8,495,57,375,43,27,3,234,47,12,45,10,4,
