store_name,date,type,floor,enter_number,enter_rate,female_number,female_rate,male_number,male_rate,teenager_number,teenager_rate,youth_number,youth_rate,middle-aged_number,middle-aged_rate,senior_number,senior_rate,has-long-hair_number,has-long-hair_rate,has-hat_number,has-hat_rate,has-glasses_number,has-glasses_rate,dropdown
Asics,2021/2/8,accessories,L4,245,0.0582501,97 ,0.397436,148 ,0.602564,6 ,0.0235043,93 ,0.378205,137 ,0.559829,9 ,0.0384615,48 ,0.196581,14 ,0.0555556,23 ,0.0940171,
Asics,2021/2/9,accessories,L4,193,0.0466409,106 ,0.548747,87 ,0.451253,9 ,0.0473538,68 ,0.35376,104 ,0.54039,11 ,0.0584958,49 ,0.256267,13 ,0.0668524,23 ,0.119777,
Asics,2021/2/10,accessories,L4,389,0.0591635,160 ,0.410526,229 ,0.589474,11 ,0.0289474,139 ,0.357895,220 ,0.565789,18 ,0.0473684,78 ,0.201316,25 ,0.0644737,59 ,0.151316,
Asics,2021/2/11,accessories,L4,134,0.0566596,56 ,0.41573,78 ,0.58427,4 ,0.0299625,54 ,0.400749,70 ,0.520599,7 ,0.0486891,31 ,0.23221,12 ,0.0861423,15 ,0.108614,
Asics,2021/2/12,accessories,L4,359,0.0526316,179 ,0.498507,180 ,0.501493,4 ,0.0119403,135 ,0.376119,203 ,0.565672,17 ,0.0462687,85 ,0.237313,29 ,0.080597,64 ,0.179104,
Asics,2021/2/13,accessories,L4,418,0.0479523,205 ,0.489637,213 ,0.510363,6 ,0.0142487,153 ,0.365285,231 ,0.551813,29 ,0.0686528,86 ,0.205959,41 ,0.0984456,60 ,0.143782,
Asics,2021/2/14,accessories,L4,499,0.0412124,257 ,0.514595,242 ,0.485405,8 ,0.0151351,170 ,0.341622,279 ,0.558919,42 ,0.0843243,111 ,0.222703,38 ,0.0767568,66 ,0.131892,
Asics,2021/2/15,accessories,L4,415,0.0419489,215 ,0.518229,200 ,0.481771,8 ,0.0195313,145 ,0.35026,231 ,0.557292,30 ,0.0729167,97 ,0.233073,35 ,0.0833333,46 ,0.110677,
Asics,2021/2/16,accessories,L4,369,0.0447327,173 ,0.468148,196 ,0.531852,10 ,0.0281482,127 ,0.343704,208 ,0.562963,24 ,0.0651852,78 ,0.211852,27 ,0.0740741,46 ,0.125926,
Asics,2021/2/17,accessories,L4,391,0.0456722,212 ,0.541272,179 ,0.458728,6 ,0.0162382,138 ,0.35318,225 ,0.576455,21 ,0.0541272,85 ,0.217862,33 ,0.0852503,40 ,0.102842,
Asics,2021/2/18,accessories,L4,177,0.0434462,78 ,0.438395,99 ,0.561605,3 ,0.0143266,69 ,0.389685,98 ,0.553009,8 ,0.0429799,36 ,0.203438,15 ,0.0859599,25 ,0.143266,
Asics,2021/2/19,accessories,L4,190,0.051757,98 ,0.515152,92 ,0.484848,8 ,0.0413223,75 ,0.393939,95 ,0.501377,12 ,0.0633609,47 ,0.247934,16 ,0.0826446,22 ,0.115702,
Asics,2021/2/20,accessories,L4,207,0.0469388,91 ,0.439699,116 ,0.560301,4 ,0.0175879,86 ,0.417085,107 ,0.515075,10 ,0.0502513,48 ,0.233668,21 ,0.100503,29 ,0.140704,
Asics,2021/2/21,accessories,L4,294,0.0468302,139 ,0.472727,155 ,0.527273,6 ,0.0218182,121 ,0.412727,154 ,0.525455,12 ,0.04,70 ,0.238182,25 ,0.0854546,55 ,0.187273,
Asics,2021/2/22,accessories,L4,131,0.0466857,62 ,0.471042,69 ,0.528958,3 ,0.019305,52 ,0.397683,70 ,0.536679,6 ,0.046332,35 ,0.266409,11 ,0.0849421,18 ,0.138996,
Asics,2021/2/23,accessories,L4,154,0.0532872,65 ,0.420875,89 ,0.579125,2 ,0.010101,50 ,0.323232,96 ,0.626263,6 ,0.040404,27 ,0.178451,16 ,0.10101,16 ,0.104377,
Asics,2021/2/24,accessories,L4,202,0.0613795,80 ,0.394015,122 ,0.605985,3 ,0.0124688,71 ,0.349127,123 ,0.610973,6 ,0.0274314,32 ,0.157107,22 ,0.107232,18 ,0.0897755,
Asics,2021/2/25,accessories,L4,144,0.0459477,66 ,0.459259,78 ,0.540741,2 ,0.0111111,49 ,0.337037,88 ,0.611111,6 ,0.0407407,23 ,0.162963,17 ,0.114815,14 ,0.1,
Asics,2021/2/26,accessories,L4,256,0.0552677,93 ,0.361746,163 ,0.638254,2 ,0.00623701,86 ,0.334719,161 ,0.627859,8 ,0.031185,47 ,0.185031,27 ,0.10395,22 ,0.0852391,
Asics,2021/2/27,accessories,L4,410,0.0445168,202 ,0.493029,208 ,0.506971,15 ,0.035488,137 ,0.333333,233 ,0.567807,26 ,0.0633714,90 ,0.220532,41 ,0.0988593,54 ,0.130545,
Asics,2021/2/28,accessories,L4,350,0.055406,137 ,0.390462,213 ,0.609538,14 ,0.0402385,128 ,0.366617,190 ,0.543964,17 ,0.0491803,63 ,0.180328,33 ,0.09538,42 ,0.120715,
BOYLONDON,2021/2/1,fashions,B1,88,0.00806526,20 ,0.22695,68 ,0.77305,2 ,0.0283688,8 ,0.0921986,77 ,0.879433,0 ,0,31 ,0.347518,0 ,0,0 ,0,
BOYLONDON,2021/2/2,fashions,B1,213,0.0163356,40 ,0.189024,173 ,0.810976,8 ,0.0396341,38 ,0.176829,157 ,0.737805,10 ,0.0457317,53 ,0.25,0 ,0,1 ,0.00609756,
BOYLONDON,2021/2/3,fashions,B1,140,0.0115837,28 ,0.200837,112 ,0.799163,4 ,0.0292887,12 ,0.0878661,118 ,0.845188,5 ,0.0376569,39 ,0.276151,1 ,0.0083682,0 ,0,
BOYLONDON,2021/2/4,fashions,B1,143,0.011164,23 ,0.163793,120 ,0.836207,7 ,0.0474138,20 ,0.137931,112 ,0.784483,4 ,0.0301724,36 ,0.25431,0 ,0,0 ,0,
BOYLONDON,2021/2/5,fashions,B1,159,0.0106461,28 ,0.176707,131 ,0.823293,3 ,0.0200803,29 ,0.180723,121 ,0.759036,6 ,0.0401606,48 ,0.301205,0 ,0,0 ,0,
BOYLONDON,2021/2/6,fashions,B1,553,0.0176627,112 ,0.202103,441 ,0.797897,21 ,0.0373832,125 ,0.226636,384 ,0.695093,23 ,0.0408878,168 ,0.303738,2 ,0.00350467,0 ,0,
BOYLONDON,2021/2/7,fashions,B1,365,0.020253,77 ,0.21134,288 ,0.78866,15 ,0.0412371,82 ,0.223368,255 ,0.699313,13 ,0.0360825,125 ,0.341924,1 ,0.00343643,0 ,0,
BOYLONDON,2021/2/8,fashions,B1,261,0.0137564,53 ,0.202353,208 ,0.797647,10 ,0.04,59 ,0.225882,185 ,0.710588,6 ,0.0235294,92 ,0.350588,0 ,0,0 ,0,
BOYLONDON,2021/2/9,fashions,B1,332,0.0149624,63 ,0.188324,269 ,0.811676,8 ,0.0225989,76 ,0.227872,239 ,0.721281,9 ,0.0282486,104 ,0.314501,1 ,0.00188324,0 ,0,
BOYLONDON,2021/2/10,fashions,B1,504,0.0178939,96 ,0.189937,408 ,0.810063,18 ,0.0352201,125 ,0.247799,340 ,0.675472,21 ,0.0415094,155 ,0.306918,1 ,0.00125786,1 ,0.00125786,
BOYLONDON,2021/2/11,fashions,B1,86,0.00840747,13 ,0.152,73 ,0.848,1 ,0.008,20 ,0.232,61 ,0.712,4 ,0.048,17 ,0.192,0 ,0,0 ,0,
BOYLONDON,2021/2/12,fashions,B1,178,0.00560453,32 ,0.179577,146 ,0.820423,4 ,0.0246479,43 ,0.242958,123 ,0.690141,8 ,0.0422535,48 ,0.267606,1 ,0.00352113,0 ,0,
BOYLONDON,2021/2/13,fashions,B1,223,0.0062341,47 ,0.211268,176 ,0.788732,3 ,0.0112676,50 ,0.225352,163 ,0.732394,7 ,0.0309859,66 ,0.295775,1 ,0.0056338,0 ,0,
BOYLONDON,2021/2/14,fashions,B1,220,0.00513911,57 ,0.258065,163 ,0.741935,6 ,0.0268817,63 ,0.284946,142 ,0.645161,9 ,0.0430108,75 ,0.33871,1 ,0.00268817,0 ,0,
BOYLONDON,2021/2/15,fashions,B1,275,0.00693866,70 ,0.254386,205 ,0.745614,6 ,0.0219298,80 ,0.291667,181 ,0.657895,8 ,0.0285088,107 ,0.390351,1 ,0.00219298,0 ,0,
BOYLONDON,2021/2/16,fashions,B1,282,0.00832915,57 ,0.202673,225 ,0.797327,8 ,0.0289532,68 ,0.240535,196 ,0.694878,10 ,0.0356347,97 ,0.342984,1 ,0.00222717,0 ,0,
BOYLONDON,2021/2/17,fashions,B1,299,0.00845708,61 ,0.203557,238 ,0.796443,8 ,0.0256917,74 ,0.247036,212 ,0.70751,6 ,0.0197628,100 ,0.335968,0 ,0,0 ,0,
BOYLONDON,2021/2/18,fashions,B1,134,0.00732721,27 ,0.2,107 ,0.8,1 ,0.00952381,35 ,0.261905,93 ,0.690476,5 ,0.0380952,51 ,0.380952,1 ,0.0047619,0 ,0,
BOYLONDON,2021/2/19,fashions,B1,137,0.00798368,34 ,0.248804,103 ,0.751196,3 ,0.0239234,39 ,0.282297,89 ,0.650718,6 ,0.0430622,56 ,0.411483,0 ,0,0 ,0,
BOYLONDON,2021/2/20,fashions,B1,206,0.00984421,42 ,0.206061,164 ,0.793939,11 ,0.0545455,45 ,0.218182,140 ,0.681818,9 ,0.0454545,65 ,0.315152,0 ,0,0 ,0,
BOYLONDON,2021/2/21,fashions,B1,329,0.0105686,76 ,0.231801,253 ,0.768199,7 ,0.0210728,88 ,0.268199,217 ,0.66092,16 ,0.0498084,108 ,0.329502,1 ,0.00191571,1 ,0.00191571,
BOYLONDON,2021/2/22,fashions,B1,88,0.00683761,17 ,0.189542,71 ,0.810458,4 ,0.0457516,21 ,0.24183,57 ,0.647059,6 ,0.0653595,34 ,0.385621,0 ,0,0 ,0,
BOYLONDON,2021/2/23,fashions,B1,78,0.00569094,14 ,0.181818,64 ,0.818182,1 ,0.013986,16 ,0.20979,59 ,0.755245,2 ,0.020979,29 ,0.370629,0 ,0,0 ,0,
BOYLONDON,2021/2/24,fashions,B1,70,0.00508943,15 ,0.207692,55 ,0.792308,3 ,0.0384615,20 ,0.284615,45 ,0.646154,2 ,0.0307692,33 ,0.469231,0 ,0,0 ,0,
BOYLONDON,2021/2/25,fashions,B1,71,0.00511086,15 ,0.209524,56 ,0.790476,3 ,0.0476191,21 ,0.295238,44 ,0.619048,3 ,0.0380952,24 ,0.342857,0 ,0,0 ,0,
BOYLONDON,2021/2/26,fashions,B1,112,0.00665914,19 ,0.173653,93 ,0.826347,5 ,0.0479042,27 ,0.239521,76 ,0.682635,3 ,0.0299401,44 ,0.389222,0 ,0,0 ,0,
BOYLONDON,2021/2/27,fashions,B1,320,0.00829252,78 ,0.244939,242 ,0.755061,12 ,0.0384615,102 ,0.319838,196 ,0.61336,9 ,0.0283401,115 ,0.360324,1 ,0.00202429,0 ,0,
BOYLONDON,2021/2/28,fashions,B1,131,0.0054497,37 ,0.283654,94 ,0.716346,5 ,0.0384615,39 ,0.298077,82 ,0.625,5 ,0.0384615,55 ,0.418269,0 ,0,0 ,0,
Breo,2021/2/1,consumer_electronics,L1,31,0.0138702,17 ,0.541667,14 ,0.458333,0 ,0,15 ,0.479167,16 ,0.520833,0 ,0,12 ,0.375,1 ,0.0416667,1 ,0.0416667,
Breo,2021/2/2,consumer_electronics,L1,23,0.00907298,11 ,0.465116,12 ,0.534884,1 ,0.0232558,12 ,0.511628,9 ,0.372093,2 ,0.0930233,9 ,0.372093,1 ,0.0232558,0 ,0,
Breo,2021/2/3,consumer_electronics,L1,42,0.0152229,20 ,0.479452,22 ,0.520548,1 ,0.0273973,23 ,0.547945,16 ,0.369863,2 ,0.0547945,13 ,0.30137,1 ,0.0273973,2 ,0.0410959,
Breo,2021/2/4,consumer_electronics,L1,60,0.0190597,31 ,0.513761,29 ,0.486239,4 ,0.0642202,30 ,0.495413,25 ,0.422018,1 ,0.0183486,20 ,0.33945,1 ,0.00917431,2 ,0.0275229,
Breo,2021/2/5,consumer_electronics,L1,65,0.018192,32 ,0.487179,33 ,0.512821,2 ,0.034188,36 ,0.555556,21 ,0.324786,6 ,0.0854701,24 ,0.376068,2 ,0.034188,3 ,0.0512821,
Breo,2021/2/6,consumer_electronics,L1,188,0.0289142,74 ,0.395498,114 ,0.604502,7 ,0.0385852,106 ,0.562701,65 ,0.347267,10 ,0.0514469,53 ,0.282958,10 ,0.051447,5 ,0.0289389,
Breo,2021/2/7,consumer_electronics,L1,98,0.0252512,39 ,0.4,59 ,0.6,3 ,0.0342857,44 ,0.451429,44 ,0.451429,6 ,0.0628572,22 ,0.222857,5 ,0.0514286,4 ,0.04,
Breo,2021/2/8,consumer_electronics,L1,67,0.0168979,33 ,0.491379,34 ,0.508621,1 ,0.0172414,35 ,0.525862,28 ,0.413793,3 ,0.0431034,27 ,0.396552,3 ,0.0431034,3 ,0.0431034,
Breo,2021/2/9,consumer_electronics,L1,88,0.0202299,38 ,0.428571,50 ,0.571429,4 ,0.047619,39 ,0.442177,41 ,0.462585,4 ,0.0476191,26 ,0.29932,5 ,0.0544218,7 ,0.0748299,
Breo,2021/2/10,consumer_electronics,L1,86,0.0161593,35 ,0.403973,51 ,0.596027,3 ,0.0331126,40 ,0.470199,36 ,0.423841,6 ,0.0728477,22 ,0.251656,3 ,0.0397351,2 ,0.0198676,
Breo,2021/2/11,consumer_electronics,L1,64,0.0302172,32 ,0.5,32 ,0.5,4 ,0.0583333,33 ,0.516667,26 ,0.4,2 ,0.025,23 ,0.358333,2 ,0.0333333,1 ,0.0166667,
Breo,2021/2/12,consumer_electronics,L1,174,0.0265365,82 ,0.47352,92 ,0.52648,7 ,0.0373832,85 ,0.489097,69 ,0.395639,14 ,0.0778816,51 ,0.292835,3 ,0.0186916,8 ,0.046729,
Breo,2021/2/13,consumer_electronics,L1,207,0.0240558,81 ,0.390671,126 ,0.609329,13 ,0.0612245,99 ,0.478134,85 ,0.411079,10 ,0.0495627,54 ,0.259475,5 ,0.0262391,11 ,0.0524781,
Breo,2021/2/14,consumer_electronics,L1,264,0.0227488,118 ,0.446667,146 ,0.553333,9 ,0.0333333,130 ,0.493333,104 ,0.395556,21 ,0.0777778,69 ,0.26,12 ,0.0444444,12 ,0.0444444,
Breo,2021/2/15,consumer_electronics,L1,156,0.0167328,62 ,0.394265,94 ,0.605735,5 ,0.0322581,84 ,0.541219,59 ,0.376344,8 ,0.0501792,37 ,0.240143,7 ,0.0430107,6 ,0.0358423,
Breo,2021/2/16,consumer_electronics,L1,199,0.0258073,81 ,0.405634,118 ,0.594366,7 ,0.0338028,84 ,0.422535,90 ,0.450704,18 ,0.0929577,43 ,0.216901,12 ,0.0619718,7 ,0.0366197,
Breo,2021/2/17,consumer_electronics,L1,154,0.0178654,67 ,0.432526,87 ,0.567474,11 ,0.0692041,64 ,0.418685,61 ,0.397924,18 ,0.114187,41 ,0.266436,6 ,0.0415225,6 ,0.0380623,
Breo,2021/2/18,consumer_electronics,L1,73,0.0182318,34 ,0.470149,39 ,0.529851,4 ,0.0597015,33 ,0.447761,29 ,0.402985,7 ,0.0895522,23 ,0.320896,1 ,0.0149254,2 ,0.0298507,
Breo,2021/2/19,consumer_electronics,L1,69,0.0179454,27 ,0.384615,42 ,0.615385,2 ,0.0307692,36 ,0.523077,29 ,0.415385,2 ,0.0307692,20 ,0.292308,3 ,0.0461538,3 ,0.0461538,
Breo,2021/2/20,consumer_electronics,L1,77,0.0180539,32 ,0.41844,45 ,0.58156,3 ,0.0425532,41 ,0.531915,26 ,0.333333,7 ,0.0921986,22 ,0.29078,3 ,0.035461,2 ,0.0283688,
Breo,2021/2/21,consumer_electronics,L1,146,0.0213982,55 ,0.376984,91 ,0.623016,10 ,0.0714286,72 ,0.492063,51 ,0.349206,13 ,0.0873016,48 ,0.329365,6 ,0.0396825,5 ,0.0357143,
Breo,2021/2/22,consumer_electronics,L1,67,0.0219528,27 ,0.403509,40 ,0.596491,2 ,0.0350877,34 ,0.5,28 ,0.412281,4 ,0.0526316,29 ,0.438596,3 ,0.0438597,4 ,0.0614035,
Breo,2021/2/23,consumer_electronics,L1,53,0.0182822,24 ,0.456522,29 ,0.543478,3 ,0.0543478,20 ,0.369565,27 ,0.5,4 ,0.076087,16 ,0.293478,0 ,0,1 ,0.0217391,
Breo,2021/2/24,consumer_electronics,L1,67,0.0215296,28 ,0.416667,39 ,0.583333,3 ,0.05,27 ,0.408333,32 ,0.475,4 ,0.0666667,15 ,0.216667,2 ,0.0333333,6 ,0.0833333,
Breo,2021/2/25,consumer_electronics,L1,61,0.0190804,23 ,0.380952,38 ,0.619048,2 ,0.0285714,25 ,0.409524,28 ,0.457143,6 ,0.104762,13 ,0.219048,3 ,0.0571429,4 ,0.0666667,
Breo,2021/2/26,consumer_electronics,L1,78,0.0186246,30 ,0.384106,48 ,0.615894,1 ,0.013245,40 ,0.509934,33 ,0.423841,4 ,0.0529801,18 ,0.225166,2 ,0.0264901,2 ,0.0198675,
Breo,2021/2/27,consumer_electronics,L1,196,0.0226406,83 ,0.425068,113 ,0.574932,4 ,0.0217984,91 ,0.46594,89 ,0.452316,12 ,0.0599455,54 ,0.277929,6 ,0.0326975,9 ,0.0435967,
Breo,2021/2/28,consumer_electronics,L1,112,0.0189831,49 ,0.437788,63 ,0.562212,7 ,0.0599078,50 ,0.442396,51 ,0.456221,5 ,0.0414747,34 ,0.299539,5 ,0.046083,3 ,0.0276498,
broadcast,2021/2/1,fashions,L1,116,0.0559306,93 ,0.804545,23 ,0.195455,8 ,0.0727273,55 ,0.472727,43 ,0.372727,9 ,0.0818182,79 ,0.681818,6 ,0.05,2 ,0.0136364,
broadcast,2021/2/2,fashions,L1,132,0.0611111,95 ,0.723404,37 ,0.276596,7 ,0.0510638,65 ,0.493617,48 ,0.365957,12 ,0.0893617,85 ,0.646808,6 ,0.0468085,3 ,0.0212766,
broadcast,2021/2/3,fashions,L1,112,0.0525082,77 ,0.688073,35 ,0.311927,8 ,0.0733945,51 ,0.454128,41 ,0.366973,12 ,0.105505,61 ,0.545872,2 ,0.0183486,2 ,0.0137615,
broadcast,2021/2/4,fashions,L1,105,0.048011,77 ,0.73057,28 ,0.26943,8 ,0.0777202,55 ,0.523316,32 ,0.300518,10 ,0.0984456,65 ,0.61658,8 ,0.0777202,5 ,0.0466321,
broadcast,2021/2/5,fashions,L1,166,0.0655867,120 ,0.721519,46 ,0.278481,16 ,0.0949367,77 ,0.462025,59 ,0.35443,15 ,0.0886076,86 ,0.518987,9 ,0.056962,9 ,0.056962,
broadcast,2021/2/6,fashions,L1,457,0.0833637,316 ,0.69186,141 ,0.30814,39 ,0.0848837,224 ,0.489535,146 ,0.318605,49 ,0.106977,245 ,0.536047,18 ,0.0395349,16 ,0.0348837,
broadcast,2021/2/7,fashions,L1,210,0.064536,148 ,0.70437,62 ,0.29563,15 ,0.0694087,93 ,0.44473,83 ,0.395887,19 ,0.0899743,129 ,0.614396,6 ,0.0282776,9 ,0.0411311,
broadcast,2021/2/8,fashions,L1,186,0.0654469,140 ,0.751428,46 ,0.248572,20 ,0.108571,84 ,0.454286,62 ,0.334286,19 ,0.102857,111 ,0.597143,10 ,0.0514286,8 ,0.0428571,
broadcast,2021/2/9,fashions,L1,271,0.0672123,195 ,0.720617,76 ,0.279383,20 ,0.0732177,122 ,0.44894,99 ,0.364162,31 ,0.11368,164 ,0.606936,18 ,0.0655106,7 ,0.026975,
broadcast,2021/2/10,fashions,L1,385,0.0745113,274 ,0.71229,111 ,0.28771,31 ,0.0796089,186 ,0.481844,130 ,0.337989,39 ,0.100559,212 ,0.551676,22 ,0.0572626,20 ,0.0530726,
broadcast,2021/2/11,fashions,L1,123,0.0642969,90 ,0.728448,33 ,0.271552,17 ,0.137931,56 ,0.456897,43 ,0.349138,7 ,0.0560345,69 ,0.560345,3 ,0.0258621,4 ,0.0344828,
broadcast,2021/2/12,fashions,L1,277,0.0546567,186 ,0.670543,91 ,0.329457,24 ,0.0872093,121 ,0.437985,101 ,0.366279,30 ,0.108527,139 ,0.501938,14 ,0.0523256,9 ,0.0310078,
broadcast,2021/2/13,fashions,L1,312,0.0508806,238 ,0.763889,74 ,0.236111,25 ,0.0798611,157 ,0.503472,103 ,0.329861,27 ,0.0868055,185 ,0.592014,19 ,0.0607639,11 ,0.0347222,
broadcast,2021/2/14,fashions,L1,441,0.0531581,295 ,0.668719,146 ,0.331281,35 ,0.0800493,207 ,0.470443,152 ,0.343596,47 ,0.105911,229 ,0.518473,17 ,0.0394089,21 ,0.0480296,
broadcast,2021/2/15,fashions,L1,391,0.0588058,281 ,0.718539,110 ,0.281461,23 ,0.0581867,181 ,0.464141,150 ,0.384303,37 ,0.0933694,221 ,0.564276,15 ,0.0392422,12 ,0.0311231,
broadcast,2021/2/16,fashions,L1,401,0.06356,296 ,0.739187,105 ,0.260813,30 ,0.0760157,183 ,0.456094,145 ,0.36173,43 ,0.10616,228 ,0.568807,21 ,0.0524246,16 ,0.0406291,
broadcast,2021/2/17,fashions,L1,377,0.0659783,271 ,0.719772,106 ,0.280228,28 ,0.0753912,175 ,0.463727,142 ,0.375533,32 ,0.0853485,215 ,0.570413,17 ,0.0455192,10 ,0.027027,
broadcast,2021/2/18,fashions,L1,159,0.0597071,117 ,0.733108,42 ,0.266892,15 ,0.0945946,78 ,0.493243,54 ,0.341216,11 ,0.0709459,93 ,0.587838,12 ,0.0777027,7 ,0.0439189,
broadcast,2021/2/19,fashions,L1,184,0.0711249,132 ,0.719403,52 ,0.280597,15 ,0.080597,74 ,0.4,75 ,0.40597,21 ,0.113433,104 ,0.567164,12 ,0.0656716,4 ,0.0238806,
broadcast,2021/2/20,fashions,L1,210,0.0737101,151 ,0.720317,59 ,0.279683,12 ,0.055409,104 ,0.496042,73 ,0.348285,21 ,0.100264,132 ,0.627968,8 ,0.0369393,10 ,0.0474934,
broadcast,2021/2/21,fashions,L1,307,0.0715785,193 ,0.629834,114 ,0.370166,24 ,0.0773481,148 ,0.480663,107 ,0.349908,28 ,0.092081,174 ,0.565377,13 ,0.0423573,12 ,0.0405157,
broadcast,2021/2/22,fashions,L1,104,0.0517156,76 ,0.727273,28 ,0.272727,7 ,0.0656566,54 ,0.515152,36 ,0.348485,7 ,0.0707071,64 ,0.616162,3 ,0.030303,4 ,0.040404,
broadcast,2021/2/23,fashions,L1,91,0.0487152,71 ,0.782857,20 ,0.217143,7 ,0.0742857,38 ,0.422857,37 ,0.405714,9 ,0.0971429,55 ,0.605714,5 ,0.0571429,2 ,0.0171429,
broadcast,2021/2/24,fashions,L1,110,0.0501139,90 ,0.815534,20 ,0.184466,5 ,0.0485437,49 ,0.446602,43 ,0.38835,13 ,0.116505,76 ,0.694175,6 ,0.0582524,4 ,0.038835,
broadcast,2021/2/25,fashions,L1,148,0.0695489,97 ,0.65251,51 ,0.34749,13 ,0.0849421,64 ,0.432432,59 ,0.397683,13 ,0.0849421,83 ,0.559846,7 ,0.0463321,4 ,0.027027,
broadcast,2021/2/26,fashions,L1,179,0.0650909,129 ,0.718563,50 ,0.281437,13 ,0.0718563,79 ,0.44012,71 ,0.398204,16 ,0.0898204,111 ,0.61976,7 ,0.0389222,5 ,0.0299401,
broadcast,2021/2/27,fashions,L1,344,0.058673,241 ,0.69969,103 ,0.30031,23 ,0.0665635,167 ,0.486068,120 ,0.349845,34 ,0.0975232,200 ,0.580495,14 ,0.0402477,14 ,0.0417957,
broadcast,2021/2/28,fashions,L1,252,0.0581047,180 ,0.714592,72 ,0.285408,17 ,0.0686695,118 ,0.469957,92 ,0.364807,24 ,0.0965665,150 ,0.594421,11 ,0.0429185,13 ,0.0515021,
CAIBAI_Jewelry,2021/2/1,jewelry,L1,226,0.0523876,120 ,0.53139,106 ,0.46861,7 ,0.0313901,103 ,0.455157,108 ,0.479821,8 ,0.0336323,83 ,0.367713,7 ,0.0313901,6 ,0.0269058,
CAIBAI_Jewelry,2021/2/2,jewelry,L1,254,0.0534737,149 ,0.58835,105 ,0.41165,9 ,0.0368932,122 ,0.481553,116 ,0.458252,6 ,0.023301,109 ,0.427184,9 ,0.0368932,7 ,0.0271845,
CAIBAI_Jewelry,2021/2/3,jewelry,L1,290,0.0596585,174 ,0.598628,116 ,0.401372,12 ,0.0428816,123 ,0.423671,144 ,0.495712,11 ,0.0377359,115 ,0.396226,20 ,0.0686106,13 ,0.0445969,
CAIBAI_Jewelry,2021/2/4,jewelry,L1,373,0.0691509,211 ,0.565753,162 ,0.434247,15 ,0.039726,175 ,0.469863,172 ,0.460274,11 ,0.030137,148 ,0.39589,13 ,0.0356164,12 ,0.0315069,
CAIBAI_Jewelry,2021/2/5,jewelry,L1,338,0.0587724,191 ,0.565926,147 ,0.434074,6 ,0.0177778,160 ,0.474074,161 ,0.477037,11 ,0.0311111,152 ,0.45037,13 ,0.0385185,12 ,0.0340741,
CAIBAI_Jewelry,2021/2/6,jewelry,L1,886,0.0729278,504 ,0.569274,382 ,0.430726,24 ,0.0273743,413 ,0.46648,405 ,0.457542,43 ,0.0486033,338 ,0.381564,34 ,0.0385475,41 ,0.0458101,
CAIBAI_Jewelry,2021/2/7,jewelry,L1,401,0.0576067,234 ,0.584071,167 ,0.415929,13 ,0.0316056,192 ,0.477876,178 ,0.445006,18 ,0.045512,162 ,0.403287,24 ,0.0606827,12 ,0.0290771,
CAIBAI_Jewelry,2021/2/8,jewelry,L1,536,0.0711347,317 ,0.590822,219 ,0.409178,16 ,0.0305927,229 ,0.427342,272 ,0.507648,18 ,0.0344168,232 ,0.432122,20 ,0.0372849,16 ,0.0305927,
CAIBAI_Jewelry,2021/2/9,jewelry,L1,643,0.0746459,368 ,0.572777,275 ,0.427223,14 ,0.0220299,299 ,0.464988,304 ,0.472069,26 ,0.0409127,269 ,0.417781,28 ,0.043273,27 ,0.0416994,
CAIBAI_Jewelry,2021/2/10,jewelry,L1,870,0.0780199,495 ,0.569096,375 ,0.430904,27 ,0.0314869,410 ,0.47172,395 ,0.453644,38 ,0.0431487,345 ,0.396501,39 ,0.0443149,34 ,0.0396501,
CAIBAI_Jewelry,2021/2/11,jewelry,L1,351,0.0786114,174 ,0.494935,177 ,0.505065,12 ,0.0347323,153 ,0.437048,175 ,0.497829,11 ,0.0303907,132 ,0.374819,19 ,0.0549928,14 ,0.0390738,
CAIBAI_Jewelry,2021/2/12,jewelry,L1,852,0.0681327,480 ,0.56383,372 ,0.43617,39 ,0.0460993,380 ,0.446218,398 ,0.467494,34 ,0.0401891,321 ,0.377069,42 ,0.0496454,38 ,0.0443262,
CAIBAI_Jewelry,2021/2/13,jewelry,L1,1159,0.0707484,618 ,0.533067,541 ,0.466933,39 ,0.0337328,534 ,0.460719,537 ,0.462938,49 ,0.0426099,427 ,0.368842,59 ,0.0510431,48 ,0.0417221,
CAIBAI_Jewelry,2021/2/14,jewelry,L1,1699,0.0763836,941 ,0.553721,758 ,0.446279,57 ,0.0336134,796 ,0.468487,752 ,0.442377,94 ,0.0555222,635 ,0.37395,69 ,0.0408163,68 ,0.0402161,
CAIBAI_Jewelry,2021/2/15,jewelry,L1,1155,0.0691244,682 ,0.590468,473 ,0.409532,45 ,0.0392763,507 ,0.4391,543 ,0.469991,60 ,0.0516328,463 ,0.400706,50 ,0.0436893,42 ,0.0366284,
CAIBAI_Jewelry,2021/2/16,jewelry,L1,888,0.0638665,520 ,0.58587,368 ,0.41413,23 ,0.0264216,408 ,0.459506,420 ,0.472717,37 ,0.0413555,358 ,0.402642,50 ,0.0562895,24 ,0.026996,
CAIBAI_Jewelry,2021/2/17,jewelry,L1,964,0.0703034,549 ,0.569892,415 ,0.430108,28 ,0.0290323,451 ,0.46828,443 ,0.45914,42 ,0.0435484,389 ,0.403763,48 ,0.05,33 ,0.0344086,
